id,text,InformationType_label,ProcessedText
6336,Im currently looking for new Talent Acquisition/Recruiter positions! (FT contract or employee) divtwins@gmail.com,0,im currently looking for new talent acquisition/recruiter positions! (ft contract or employee) divtwins@gmail.com
3591,I have gone from unemployed &amp; going nowhere to 2 jobs &amp; registered for school in about a month . Im proud of me .,1,i have gone from unemployed &amp; going nowhere to 2 jobs &amp; registered for school in about a month . im proud of me .
1131,I am getting a job as a trader on Wall Street and buying a house in New Jersey. Also I have found Jesus.,1,i am getting a job as a trader on wall street and buying a house in new jersey. also i have found jesus.
2165,Searching for #work in Orange CA? Send your #resume to Focus Employment Inc.. http://t.co/gXzeDQTwG3 #gethired,0,searching for #work in orange ca? send your #resume to focus employment inc.. http://t.co/gxzedqtwg3 #gethired
4483,Anyone hiring? Im in desperate need of a job ... Just got kicked out with nothing.,0,anyone hiring? im in desperate need of a job ... just got kicked out with nothing.
3947,I quit a job  got hired the next day  quit that job  got hired at my old job again . Jeeeeez I need to get it together lol,1,i quit a job  got hired the next day  quit that job  got hired at my old job again . jeeeeez i need to get it together lol
6335,Currently taking applications for a back-tickler/masseuse/chef/bae.Apply by replying to this tweet. I know this position is high demand!,0,currently taking applications for a back-tickler/masseuse/chef/bae.apply by replying to this tweet. i know this position is high demand!
3381,Im no longer hired he said that I been fired,0,im no longer hired he said that i been fired
4976,Today at work everyone got fired because its impossible to have good security on The Cyber. Kinda bummed to lose the job but its the truth,0,today at work everyone got fired because its impossible to have good security on the cyber. kinda bummed to lose the job but its the truth
6944,Looking for a seasonal job? We currently have quite a few openings in the Parks &amp; Rec department #mnjobs #nowhiring https://t.co/Su18RKKyVN https://t.co/c8jO7GRDHY,0,looking for a seasonal job? we currently have quite a few openings in the parks &amp; rec department #mnjobs #nowhiring https://t.co/su18rkkyvn https://t.co/c8jo7grdhy
2477,Interested in a #job in #Halls TN? This could be a great fit: https://t.co/F1ITTEHUed #NowHiring #GetHired #Manufacturing #Hiring,0,interested in a #job in #halls tn? this could be a great fit: https://t.co/f1ittehued #nowhiring #gethired #manufacturing #hiring
7435,I am seeking 2 local positions here in SLC. A customer service agent and a order entry coordinator. Play it forward if you know of anyone. …,0,i am seeking 2 local positions here in slc. a customer service agent and a order entry coordinator. play it forward if you know of anyone. …
2939,I had the shortest job ever. Got hired on Friday &amp; boss told me he changed his mind about offering the position when I came in 1st day. :O,1,i had the shortest job ever. got hired on friday &amp; boss told me he changed his mind about offering the position when i came in 1st day. :o
6910,Looking to quit your day job and do something that you actually love and care about? RSVP http://t.co/ZE8deWyrg6 #drinks #happyhour #nyc,0,looking to quit your day job and do something that you actually love and care about? rsvp http://t.co/ze8dewyrg6 #drinks #happyhour #nyc
3351,Star Wars hired me as a celebrity endorser of their new products. I was immediately fired http://t.co/9MvRJ9n1Up,1,star wars hired me as a celebrity endorser of their new products. i was immediately fired http://t.co/9mvrj9n1up
41,Bad news: laid off from my recreation position. Good news: I was offered another job at the same building. Less hours but its a job.,1,bad news: laid off from my recreation position. good news: i was offered another job at the same building. less hours but its a job.
6407,Got fired today. Im cool,0,got fired today. im cool
1554,Got fired from my morning job. Oh well Outback has my heart anyways.,0,got fired from my morning job. oh well outback has my heart anyways.
6577,55 or older? Elder Services of Cape Cod has immediate openings through their Bridge Back to Work program. http://t.co/1DSlpkZvVu,0,55 or older? elder services of cape cod has immediate openings through their bridge back to work program. http://t.co/1dslpkzvvu
2328,I use to be the only one of my friends with a job now Im the unemployed one #dammit,0,i use to be the only one of my friends with a job now im the unemployed one #dammit
2002,my trainer at my new job lied about me to our boss http://t.co/GUmotcFpDh #hr #advice #manager,1,my trainer at my new job lied about me to our boss http://t.co/gumotcfpdh #hr #advice #manager
6068,Ive been in my new position for 2 hours and have booked my first ever business trip. #EEK #nervous #help,1,ive been in my new position for 2 hours and have booked my first ever business trip. #eek #nervous #help
3025,First day at my new job on the 17th been out of work a month to long now and I hate that shit,1,first day at my new job on the 17th been out of work a month to long now and i hate that shit
6873,What is crazy is that by the time I start my new gig I will have been unemployed for 2 months. That is the longest period since 2005.,1,what is crazy is that by the time i start my new gig i will have been unemployed for 2 months. that is the longest period since 2005.
377,I am Looking for work in fixing #computers or #security #jobs.https://t.co/EpoV7VU12t #resumes #careers https://t.co/Il2jXZ2teZ,0,i am looking for work in fixing #computers or #security #jobs.https://t.co/epov7vu12t #resumes #careers https://t.co/il2jxz2tez
4902,After being unemployed for 5 months i went into Olive Garden interviewing for a to go position &amp; got hired on the spot as a SERVER!#blessed,1,after being unemployed for 5 months i went into olive garden interviewing for a to go position &amp; got hired on the spot as a server!#blessed
2074,Looking to hire or get hired? Check out our Career Fair http://t.co/4DMP0xj9ZR @k985waterloo,0,looking to hire or get hired? check out our career fair http://t.co/4dmp0xj9zr @k985waterloo
4023,First night of my new shift at work and I get hired in Monday along with a raise. I couldnt be more thankful right now.,1,first night of my new shift at work and i get hired in monday along with a raise. i couldnt be more thankful right now.
5310,I accepted a position after being unemployed 2 weeks. Pay not up to scale but it is a job.. #NoBamaCare,1,i accepted a position after being unemployed 2 weeks. pay not up to scale but it is a job.. #nobamacare
6703,i had a panic attack that resulted in me throwing up on and off so i called into work and now i’m firedhow’s your day going ??,0,i had a panic attack that resulted in me throwing up on and off so i called into work and now i’m firedhow’s your day going ??
7467,My new job wants to celebrate me getting hired and wants to celebrate my b day too!!! 😢😢,1,my new job wants to celebrate me getting hired and wants to celebrate my b day too!!! 😢😢
5657,My project got killed this weekend and in the process I was laid off meaning that I am available for new opportunities lets talk...,0,my project got killed this weekend and in the process i was laid off meaning that i am available for new opportunities lets talk...
4090,Hey I got hired full time today :),1,hey i got hired full time today :)
787,I have an entry level Sales opportunity in Alhambra CA. If you are interested please message me. This position is paying $15-16/hr,0,i have an entry level sales opportunity in alhambra ca. if you are interested please message me. this position is paying $15-16/hr
4846,Anyone hiring felons that are eager and willing to work? #askfb,0,anyone hiring felons that are eager and willing to work? #askfb
1696,Dang got my first check today!!! Then saw how much I paid In taxes and now I wanna quit. Rather do nothing and get paid.,1,dang got my first check today!!! then saw how much i paid in taxes and now i wanna quit. rather do nothing and get paid.
5655,As of 4pm today I am officially laid off. #unsurehowtofeel,0,as of 4pm today i am officially laid off. #unsurehowtofeel
2950,I lost my job for standing up for what was right and you are in a better position than I was to do that https://t.co/ATeErb1m29,0,i lost my job for standing up for what was right and you are in a better position than i was to do that https://t.co/ateerb1m29
3319,Now Im being fired for making the bride cry instead of passing hor doeuvres as I was hired to do. Well if that dont beat all!!,0,now im being fired for making the bride cry instead of passing hor doeuvres as i was hired to do. well if that dont beat all!!
4012,I just got hired at my new job congratulations. I plan on buying my own firearm to carry around.,1,i just got hired at my new job congratulations. i plan on buying my own firearm to carry around.
5081,This week I failed about 3 or 4 assignments my car broke down I started a new job Im sleep deprived and Im broke asf. But Im good,1,this week i failed about 3 or 4 assignments my car broke down i started a new job im sleep deprived and im broke asf. but im good
4051,Got hired today to write two new Batman chapter books. Which villains should I choose?,1,got hired today to write two new batman chapter books. which villains should i choose?
2049,Looking to get hired online? Follow these best practices from @CAREEREALISM: http://t.co/ciXDuzurzw #hireme #jobhuntchat,0,looking to get hired online? follow these best practices from @careerealism: http://t.co/cixduzurzw #hireme #jobhuntchat
1345,Interested in a #job near #MESQUITE TX? This could be a great fit: https://t.co/M16Tp4BYc3 #Sales #Hiring #CareerArc,0,interested in a #job near #mesquite tx? this could be a great fit: https://t.co/m16tp4byc3 #sales #hiring #careerarc
