id,text,class,ProcessedText,ProcessedText_length
3042,I wish I took 4/20 off but I just couldnt do that at a store I just started working at recently,1,i wish i took 4/20 off but i just couldnt do that at a store i just started working at recently,21
6536,Lol I got fired from my minimum wage job today and got hired for an above wage job the same day. #merica,1,lol i got fired from my minimum wage job today and got hired for an above wage job the same day. #merica,22
6690,Recently started a day job. Now that I have a source of income I really want to compile a good wishlist.,1,recently started a day job. now that i have a source of income i really want to compile a good wishlist.,21
3570,PRAISE JESUS AND THE LORD GOD after a MONTH of unemployment I. HAVE. A. JOB!!!!!!,1,praise jesus and the lord god after a month of unemployment i. have. a. job!!!!!!,15
7843,New job wants me to trim my goatee.... Debating on quiting,1,new job wants me to trim my goatee.... debating on quiting,11
8043,I am searching for any available social media positions for someone based in Covington KY...any takers please respond :) thanks,0,i am searching for any available social media positions for someone based in covington ky...any takers please respond :) thanks,20
1739,I have been laid off since Dec 22 and tomorrow is my first day back to work. Bye bye life,1,i have been laid off since dec 22 and tomorrow is my first day back to work. bye bye life,20
3681,My Mama Just Called &amp; Congratulated meh on my new job,1,my mama just called &amp; congratulated meh on my new job,11
6669,so I started my barista job today and I got to make and try every coffee we have so basically I just took the biggest shit of my life nbd.,1,so i started my barista job today and i got to make and try every coffee we have so basically i just took the biggest shit of my life nbd.,30
907,Got offered a full time position at work which I took! Got a car yesterday &amp; if someone moves out before the 17th I will have my own place!,1,got offered a full time position at work which i took! got a car yesterday &amp; if someone moves out before the 17th i will have my own place!,29
5694,I have been laid off and my last day is Oct 24. On a related note I dont like the NBA.,0,i have been laid off and my last day is oct 24. on a related note i dont like the nba.,21
7104,3 yrs ago I was #unemployed but today I work when I want from home. Heres where I started for FREE! https://t.co/LnOwNmremq #BMRTG #TGIF,0,3 yrs ago i was #unemployed but today i work when i want from home. heres where i started for free! https://t.co/lnownmremq #bmrtg #tgif,24
89,Got hired in as a full time custodian today at a college. #IFeelHappy,1,got hired in as a full time custodian today at a college. #ifeelhappy,13
5910,My new Job site has 4 floorsa Elevator and a pool https://t.co/D0W7wLa1l6,1,my new job site has 4 floorsa elevator and a pool https://t.co/d0w7wla1l6,12
2875,now i am back working  i am just going pay the salon to do my hair.,1,now i am back working  i am just going pay the salon to do my hair.,17
3619,unemployment is causing me to go freaking stir crazy....  Job searching in my field is really a pain in the dick.,0,unemployment is causing me to go freaking stir crazy....  job searching in my field is really a pain in the dick.,22
8331,One of my new bosses just made me realize that I was hired for 2 jobs in 2 days. Hopefully a sign of good things starting to flow! :),1,one of my new bosses just made me realize that i was hired for 2 jobs in 2 days. hopefully a sign of good things starting to flow! :),29
1741,@crookedhooligan Im so sorry autumn :/ if I didnt just get laid off I would in a sec. When unemployment kicks in I will. Thoughts w/ you🙏🏼,0,@crookedhooligan im so sorry autumn :/ if i didnt just get laid off i would in a sec. when unemployment kicks in i will. thoughts w/ you🙏🏼,27
1045,Shit I just got hired at ANOTHER job plus I go to school.. Life is hard,1,shit i just got hired at another job plus i go to school.. life is hard,16
8836,Just got hired as a waitress at a sushi restaurant..so like free sushi errday or ?,1,just got hired as a waitress at a sushi restaurant..so like free sushi errday or ?,16
7501,I am unemployed and all my friends are busy. Woo?,0,i am unemployed and all my friends are busy. woo?,10
5909,Everyone at my new job is so nice to me ;____; they said I did a really good job tonight and complimented me on how I kept my cool!!,1,everyone at my new job is so nice to me ;____; they said i did a really good job tonight and complimented me on how i kept my cool!!,29
4808,I have been unemployed for the past 5 months. Today there is a solid chance (I hope) that I might be offered a job. Should I negotiate sala…,0,i have been unemployed for the past 5 months. today there is a solid chance (i hope) that i might be offered a job. should i negotiate sala…,28
3052,Hell yeah got the job at Citadel Outlets finally I can start working again on Monday,1,hell yeah got the job at citadel outlets finally i can start working again on monday,16
8671,Looking for a Fun and Flexible Work at Home Job? https://t.co/Y3x9ETFGbY #Moms #Jobs https://t.co/xC5q3jyFNf,0,looking for a fun and flexible work at home job? https://t.co/y3x9etfgby #moms #jobs https://t.co/xc5q3jyfnf,14
4056,Got hired today to work as quality control at a lab. 12 hr shift for 4 days. Lord help me lol.,1,got hired today to work as quality control at a lab. 12 hr shift for 4 days. lord help me lol.,21
2025,dont know how I feel about being fired and rehired all in a span of 2 days. so weird honestly.,1,dont know how i feel about being fired and rehired all in a span of 2 days. so weird honestly.,20
6133,Todays my last day on the job. Monday I start my new position suppppp,1,todays my last day on the job. monday i start my new position suppppp,14
9382,Looking for a job in Houston? Follow Offisol for the best contract and FT opportunities. #jobs #jobsearch #gethired #houstonjobs,0,looking for a job in houston? follow offisol for the best contract and ft opportunities. #jobs #jobsearch #gethired #houstonjobs,19
103,I had a job interview today baby and i got hired start work in the morning @DVP387,1,i had a job interview today baby and i got hired start work in the morning @dvp387,17
2515,Looking for 16B pitcher: Looking to add a 3rd pitcher that can play other positions when not in the pitching.... https://t.co/liM1mgw1kk,0,looking for 16b pitcher: looking to add a 3rd pitcher that can play other positions when not in the pitching.... https://t.co/lim1mgw1kk,21
2419,Yahoo! posted a job you might be interested in. Incident Management Analyst - Buffalo/Niagara New York Area US... http://t.co/WIJ7UoIojs,0,yahoo! posted a job you might be interested in. incident management analyst - buffalo/niagara new york area us... http://t.co/wij7uoiojs,19
2911,Today I can smile. Today I have secured a new apartment and got hired for a full time position!😁👍,1,today i can smile. today i have secured a new apartment and got hired for a full time position!😁👍,19
7833,I quit my old job over a month ago and I STILL get weekly schedules and emails ????,0,i quit my old job over a month ago and i still get weekly schedules and emails ????,18
102,Got hired as a music sales rep today so entirely expect my life to get much more Mad Men-y,1,got hired as a music sales rep today so entirely expect my life to get much more mad men-y,19
3666,I love my new job man.,1,i love my new job man.,6
2713,#Job #Boston Part-times Sales ideal position for High school Senior  (Middleton): Part-times Sales ideal posit... http://t.co/rp9A7OPOpC,0,#job #boston part-times sales ideal position for high school senior  (middleton): part-times sales ideal posit... http://t.co/rp9a7opopc,17
7353,Apparently my checking account shows I only got my salary this pay check not commission. I quit.,0,apparently my checking account shows i only got my salary this pay check not commission. i quit.,17
3237,need to find a job lmao lets see how long it takes before I am fired.,0,need to find a job lmao lets see how long it takes before i am fired.,16
29,Well my first week being laid off I have no idea how I ever had time to work.  This week has been crazy busy with lake trip &amp; garage sale.,0,well my first week being laid off i have no idea how i ever had time to work.  this week has been crazy busy with lake trip &amp; garage sale.,31
7951,How Can You Quit?? You Were Already Fired??? @BKROMPS,0,how can you quit?? you were already fired??? @bkromps,9
124,Today I was rehired for my job! :),1,today i was rehired for my job! :),8
1434,Unemployed Under-Employed Unhappily Employed? Find #jobs &amp; career solutions on #LinkedIn in the Job Seeker &amp;... http://t.co/5L48mUcvvK,0,unemployed under-employed unhappily employed? find #jobs &amp; career solutions on #linkedin in the job seeker &amp;... http://t.co/5l48mucvvk,17
2315,Looking for a job? Safety Engineer II - Wind Energy Group (IRC7055)Job Details at M. A. Mortenson... http://t.co/gvEbauRiAN #green #jobs,0,looking for a job? safety engineer ii - wind energy group (irc7055)job details at m. a. mortenson... http://t.co/gvebaurian #green #jobs,20
8517,EVERYONES GETTING JOBS AND IM JUST HERE LIKE WHY WONT HOT TOPIC HIRE ME applies more eyeliner,0,everyones getting jobs and im just here like why wont hot topic hire me applies more eyeliner,17
